dataset,target_model,budget,source,analysis_target,family,method,crc,n1,seeds,coverage_mean,coverage_variance,coverage_mse_to_target,coverage_bias,size_mean,infinite_rate_mean,expected_cost_mean,realized_cost_mean,conditional_variance_mean,split_budget_valid_rate,crc_selector_valid_rate,static_coverage_variance,static_coverage_mse_to_target,static_conditional_variance_mean,coverage_variance_ratio_to_static,coverage_mse_to_target_ratio_to_static,conditional_variance_mean_ratio_to_static
hallucination3,llama_31_8B_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb,0.9,Soft-prefix,Soft-prefix,False,50.0,50,0.8984466660022735,7.725900494304574e-05,7.812667135267769e-05,-0.0015533339977265026,48.7452197265625,0.0,17.791297284033927,,0.13405318592029927,1.0,,9.311406988864343e-05,9.139116742696237e-05,0.7334742672469909,0.8297242837246938,0.8548601965842558,0.18276467479009464
hallucination3,llama_31_8B_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb,0.9,Soft-prefix,Soft-prefix,False,100.0,50,0.8996266698837281,8.724098434981895e-05,8.563554003853821e-05,-0.00037333011627194157,49.18214668273926,0.0,18.162590688404364,,0.08262242259783757,1.0,,9.311406988864343e-05,9.139116742696237e-05,0.7334742672469909,0.936925906623476,0.937022060769451,0.11264529144008158
hallucination3,llama_31_8B_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb,0.9,Soft-prefix,Soft-prefix,False,200.0,50,0.8987066686153412,6.888724496815043e-05,6.918220613933098e-05,-0.0012933313846588135,48.81740661621094,0.0,18.45968831814603,,0.023882608559738054,1.0,,9.311406988864343e-05,9.139116742696237e-05,0.7334742672469909,0.73981563742766,0.7569900690306832,0.03256093584493237
hallucination3,llama_31_8B_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb,0.9,Soft-prefix,Soft-prefix + CRC,True,50.0,50,0.8992666661739349,0.00010663488316509563,0.00010503996400224497,-0.0007333338260651079,49.14803337097168,0.0,12.030563471859955,,0.38465515360246255,1.0,1.0,9.311406988864343e-05,9.139116742696237e-05,0.7334742672469909,1.1452069842143293,1.1493448104401378,0.5244289687847131
hallucination3,llama_31_8B_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb,0.9,Soft-prefix,Soft-prefix + CRC,True,100.0,50,0.8987466728687287,8.887782000853531e-05,8.867109250634554e-05,-0.0012533271312713534,48.893359909057615,0.0,15.755828591653525,,0.18051838022982114,1.0,1.0,9.311406988864343e-05,9.139116742696237e-05,0.7334742672469909,0.9545047286068119,0.9702370043276813,0.24611412873061733
hallucination3,llama_31_8B_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb,0.9,Soft-prefix,Soft-prefix + CRC,True,200.0,50,0.8995066690444946,8.489451822651621e-05,8.344000329364579e-05,-0.0004933309555054111,49.13701347351074,0.0,17.266769765661017,,0.09148910309786434,1.0,1.0,9.311406988864343e-05,9.139116742696237e-05,0.7334742672469909,0.9117259972423383,0.912998549453141,0.12473389617505995
hallucination3,llama_31_8B_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration_upb,0.9,Static,Static,False,,50,0.9003733348846436,9.311406988864343e-05,9.139116742696237e-05,0.00037333488464352804,49.46213333129883,0.0,5.034340530121823,,0.7334742672469909,1.0,,9.311406988864343e-05,9.139116742696237e-05,0.7334742672469909,1.0,1.0,1.0
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Endpoint/block,Endpoint/block,False,,50,0.7001733326911926,0.00015910763989807598,0.00015595553132195051,0.00017333269119268468,20.78141342163086,0.0037999999755993,9.170089921191698,,0.6232552511233379,1.0,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.3146264725214209,0.31390199775285627,0.18592468814209093
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Endpoint/block,Endpoint/block + CRC,True,50.0,50,0.6982000005245209,0.0005991062725896482,0.0005903641452495803,-0.0017999994754790416,20.714480018615724,0.0038866666192188325,2.764885245573367,,4.306749615688337,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,1.1846991969152905,1.1882649049038099,1.2847562499629301
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Endpoint/block,Endpoint/block + CRC,True,100.0,50,0.7000400006771088,0.00022435664580871078,0.00021987111294670574,4.0000677108853466e-05,20.79289333343506,0.003819999988190788,6.444068337942643,,1.3165587602350433,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.44365273787450665,0.4425491101026479,0.3927456310656865
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Endpoint/block,Endpoint/block + CRC,True,200.0,50,0.6996599996089935,0.00022915409858463549,0.00022468661687882725,-0.0003400003910064564,20.77869327545166,0.003859999976120842,8.244864585715462,,0.8428377182348815,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.4531394328248196,0.4522415928999344,0.25142883214344736
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Information-gain,Information-gain,False,50.0,50,0.7044799971580505,0.000141093675076712,0.00015834217611131903,0.004479997158050586,21.075913429260254,0.003959999950602602,10.3070081185274,,0.9054594445058579,0.54,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.2790048630782702,0.31870575534297757,0.27010966139737785
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Information-gain,Information-gain,False,100.0,50,0.7025466692447663,0.00013311451940611118,0.0001369377532602274,0.0025466692447663197,20.9556067276001,0.0038666666299104276,10.189724156735979,,0.6643683196678749,0.44,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.2632265283361509,0.2756236598459333,0.19818922090604316
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Information-gain,Information-gain,False,200.0,50,0.7013133335113525,0.00013208800482980408,0.00013117108964524971,0.0013133335113525435,20.84990001678467,0.0038399999728425905,10.08346668098655,,0.5365704301344558,0.48,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.26119665308728024,0.26401671513697433,0.16006554250318564
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Information-gain,Information-gain + CRC,True,50.0,50,0.698046669960022,0.0005757052967555574,0.0005680066890655268,-0.0019533300399779963,20.751513404846193,0.0039866666542365745,2.455698483582765,,6.347782741628048,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,1.1384250740324708,1.1432645762757827,1.893621472909799
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Information-gain,Information-gain + CRC,True,100.0,50,0.7020533335208893,0.00023996989578764285,0.00023938667641989768,0.002053333520889322,20.93489330291748,0.0038933332776650313,6.38418925609319,,1.8042913861370025,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.47452706778483267,0.4818293735827634,0.5382422573742542
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Information-gain,Information-gain + CRC,True,200.0,50,0.7028866648674011,0.00016511387359723442,0.00017014443018197788,0.0028866648674011897,20.99302661895752,0.0038866666238754543,8.185248418153611,,1.0525742235026323,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.32650346424297527,0.34246093157407004,0.313995804926484
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Oracle,Oracle,False,,50,0.7023200047016144,9.441701968665738e-05,9.791110110843725e-05,0.00232000470161442,20.89144660949707,0.00386666661128397,21.466986666666667,,,,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.18670438370544762,0.19707213960031258,
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Residual,Residual,False,50.0,50,0.7064933276176453,0.00032383779826701867,0.0003595243458517536,0.006493327617645317,21.296086692810057,0.004266666644252791,10.05585406529387,,1.5360266585282667,0.6,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.6403711613290525,0.7236383951697009,0.4582155977828907
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Residual,Residual,False,100.0,50,0.7033933246135712,0.00015203938693896416,0.0001605132511332531,0.0033933246135712247,21.027940139770507,0.003979999944567632,10.035782050509354,,0.957394995438164,0.5,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.30064939702184684,0.323075621425185,0.28560267343886936
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Residual,Residual,False,200.0,50,0.7021599972248077,0.00012500794051866819,0.0001271733697194721,0.0021599972248077526,20.909600143432616,0.00383333330973978,10.004801304481594,,0.6969191516683437,0.58,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.24719622129868438,0.2559702402186373,0.20789953345863663
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Residual,Residual + CRC,True,50.0,50,0.7002066695690154,0.0008567296358275417,0.000839637755421748,0.00020666956901549405,20.941513442993163,0.004166666623204896,2.4425471919823982,,7.372022094513008,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,1.6941350107238977,1.6899943630182392,2.199164638289898
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Residual,Residual + CRC,True,100.0,50,0.7068066704273224,0.00035226339632356296,0.0003915488907032773,0.006806670427322414,21.322806587219237,0.004279999989084859,6.39764557914661,,2.40924294246486,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.6965811940564025,0.7880963116078614,0.7187067287904306
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Residual,Residual + CRC,True,200.0,50,0.7028933358192444,0.00018048719760625957,0.0001852488458170572,0.002893335819244447,20.984966659545897,0.003933333302847997,8.197147875141376,,1.329136642981124,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.35690335394649253,0.37286258647243364,0.3964977678071547
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Soft-prefix,Soft-prefix,False,50.0,50,0.7029866671562195,0.00020648513942340835,0.0002112756173369806,0.0029866671562195357,21.00022674560547,0.004039999968372241,10.147773095685542,,1.5630847813789357,0.56,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.4083128320330666,0.4252483884116766,0.466287367805933
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Soft-prefix,Soft-prefix,False,100.0,50,0.7025733304023742,0.00022575073736988448,0.00022785775198227068,0.0025733304023742853,20.965580024719237,0.0038799999793991003,9.971017952177428,,1.1108625524025715,0.52,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.44640947608358916,0.45862434595574086,0.3313839285780892
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Soft-prefix,Soft-prefix,False,200.0,50,0.7016200006008149,0.00015673928394683984,0.00015622890021454357,0.0016200006008149082,20.876406745910643,0.0038466666406020062,10.000583731688119,,0.7567408175244066,0.54,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.30994318088885137,0.3144522253772379,0.22574507033679736
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Soft-prefix,Soft-prefix + CRC,True,50.0,50,0.6975200021266937,0.0005115742878726582,0.0005074931915668086,-0.0024799978733062167,20.692233428955078,0.0038799999747424862,2.469254556512335,,7.399408280698935,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,1.0116095853671117,1.0214650633322713,2.2073342736308637
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Soft-prefix,Soft-prefix + CRC,True,100.0,50,0.7037399995326996,0.0002586361523940633,0.0002674510258507755,0.003739999532699656,21.08766674041748,0.0041066666366531964,6.397119790510257,,2.474828609881074,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.5114385478056532,0.5383163431523182,0.7382717380526429
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Soft-prefix,Soft-prefix + CRC,True,200.0,50,0.7040066683292389,0.00021530829528702686,0.00022705552048181264,0.004006668329238905,21.099939918518068,0.004006666648201601,8.187645516047343,,1.51302692987319,1.0,1.0,0.000505703282444688,0.0004968287313823935,3.3521919942499614,0.42576013002363,0.45700964163253094,0.4513544965409188
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.7,Static,Static,False,,50,0.6988866651058196,0.000505703282444688,0.0004968287313823935,-0.0011133348941803067,20.775219993591307,0.003979999944567638,2.8197737062466643,,3.3521919942499614,1.0,,0.000505703282444688,0.0004968287313823935,3.3521919942499614,1.0,1.0,1.0
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Endpoint/block,Endpoint/block,False,,50,0.8010000050067901,0.00016120173608924932,0.00015897771138106967,0.0010000050067900945,32.12191997528076,0.013306666743010231,9.170857376148994,,0.4643699740056618,1.0,,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.5248818864238276,0.5259598572201105,0.18333982148385128
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Endpoint/block,Endpoint/block + CRC,True,50.0,50,0.7972866690158844,0.0004794830638732678,0.0004772555676251645,-0.002713330984115636,31.695046577453613,0.013040000125765753,2.7636646819373794,,3.2477680406659344,1.0,1.0,0.000307120021206225,0.00030226206277666286,2.532837494044162,1.5612237261188011,1.5789463065293836,1.2822646728433607
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Endpoint/block,Endpoint/block + CRC,True,100.0,50,0.8004333341121673,0.0002535521873997554,0.0002486689221045281,0.0004333341121672829,32.10142677307129,0.013280000118538691,6.431747615072799,,0.9874604039467343,1.0,1.0,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.8255801311940525,0.822693128671811,0.3898633079574576
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Endpoint/block,Endpoint/block + CRC,True,200.0,50,0.8011800038814545,0.00021242733011590518,0.00020957119267383452,0.00118000388145445,32.172626686096194,0.01345333343371744,8.211364251749343,,0.6331171775136928,1.0,1.0,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.6916752912479921,0.6933426932531844,0.2499635997186695
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Information-gain,Information-gain,False,50.0,50,0.8003266704082489,0.00025664174454048054,0.00025161562320529635,0.0003266704082488525,32.035813331604004,0.013266666773706626,10.327937640557206,,0.9168711891922373,0.46,,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.8356399023824979,0.8324419574652726,0.3619936894286401
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Information-gain,Information-gain,False,100.0,50,0.8015000021457672,0.00013796031082489811,0.00013745111104570626,0.0015000021457671764,32.194160079956056,0.013260000012814948,10.286487566933369,,0.6387405124964559,0.46,,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.44920650331767364,0.4547415239049266,0.25218377175733603
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Information-gain,Information-gain,False,200.0,50,0.8011399972438812,0.00014677586611911003,0.00014513994251278453,0.0011399972438811412,32.13998657226563,0.013340000081807317,10.097140530787415,,0.5829485991258627,0.48,,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.4779104453778119,0.48017915705162895,0.23015633671589142
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Information-gain,Information-gain + CRC,True,50.0,50,0.8041933333873749,0.0007054742231713901,0.0007089487836056345,0.00419333338737482,32.87097999572754,0.014246666580438556,2.470634309429168,,5.497939166957008,1.0,1.0,0.000307120021206225,0.00030226206277666286,2.532837494044162,2.2970636052987183,2.345477222953602,2.170664000309981
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Information-gain,Information-gain + CRC,True,100.0,50,0.8001799988746643,0.00034082641944149485,0.0003340422906475453,0.00017999887466424447,32.081820259094236,0.013313333336263848,6.4361018917747455,,1.6642227612716933,1.0,1.0,0.000307120021206225,0.00030226206277666286,2.532837494044162,1.1097499215547288,1.1051413054583843,0.6570586408267519
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Information-gain,Information-gain + CRC,True,200.0,50,0.801453332901001,0.00020261110194338367,0.00020067105642564782,0.0014533329010009144,32.206400070190426,0.013360000215470737,8.133294779829333,,0.9541042741184289,1.0,1.0,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.6597131022185438,0.6638975946310564,0.3766938369958422
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Oracle,Oracle,False,,50,0.8023133337497711,8.413330638937852e-05,8.780215329942088e-05,0.0023133337497710516,32.30708000183105,0.013353333417326165,21.466986666666667,,,,,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.27394276041966237,0.2904835376720652,
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Residual,Residual,False,50.0,50,0.800806667804718,0.00021325659302181996,0.00020964217410855205,0.0008066678047179421,32.1171798324585,0.01327333343215282,10.054222827945807,,1.7102568872815431,0.58,,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.6943754177413994,0.6935775273374405,0.6752335636625425
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Residual,Residual,False,100.0,50,0.8013666677474975,0.00019698980668811237,0.00019491779128640003,0.0013666677474974964,32.20402004241944,0.013333333395421455,10.113346312378336,,1.0708871698085105,0.48,,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.6414098498509728,0.6448635647352874,0.42280137289764824
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Residual,Residual,False,200.0,50,0.8009199976921082,0.00018904574220575027,0.00018611122311511957,0.0009199976921081543,32.133339920043944,0.013273333422839595,10.0201771564846,,0.8251834060932639,0.5,,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.615543530712411,0.6157280255598417,0.3257940582582343
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Residual,Residual + CRC,True,50.0,50,0.800313333272934,0.0007102648462769001,0.0006961577270912896,0.00031333327293392443,32.21246673583985,0.013573333313688589,2.468814063409448,,6.820801470043871,1.0,1.0,0.000307120021206225,0.00030226206277666286,2.532837494044162,2.312662142595944,2.303159452748361,2.6929487130866616
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Residual,Residual + CRC,True,100.0,50,0.8021266710758209,0.0002810334968639608,0.0002799355567914146,0.002126671075820874,32.358246688842776,0.013486666772514533,6.4699134745293945,,2.451041927358456,1.0,1.0,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.9150608148573043,0.9261352689115174,0.9677059555229879
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Residual,Residual + CRC,True,200.0,50,0.8004799962043763,0.00021691227845380763,0.00021280442924094694,0.0004799962043762207,32.07265323638916,0.013280000090599016,8.159594583096395,,1.3918597004785296,1.0,1.0,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.7062785343719267,0.7040394923731633,0.5495258593381599
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Soft-prefix,Soft-prefix,False,50.0,50,0.803699996471405,0.0003161824322636193,0.0003235487575067562,0.003699996471404954,32.60551979064942,0.013646666677668635,10.093249144127219,,2.065471294601755,0.58,,0.000307120021206225,0.00030226206277666286,2.532837494044162,1.0295077182588142,1.0704246326335098,0.8154772264144878
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Soft-prefix,Soft-prefix,False,100.0,50,0.8003400003910065,0.00027549887828904506,0.00027010450098914867,0.0003400003910064564,32.048866767883304,0.013180000167339993,10.021298249655734,,1.4449308808675192,0.46,,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.897039786618317,0.893610327766224,0.5704791105885002
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Soft-prefix,Soft-prefix,False,200.0,50,0.8023533308506012,0.00021246894138428004,0.00021375772864898557,0.0023533308506011874,32.37688659667969,0.013426666744053312,9.967326433751207,,0.942445119412548,0.6,,0.000307120021206225,0.00030226206277666286,2.532837494044162,0.6918107798697088,0.7071933761231826,0.37209063811976084
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration_upb,0.8,Soft-prefix,Soft-prefix + CRC,True,50.0,50,0.7996399998664856,0.000661536753759267,0.000648435618780212,-0.0003600001335144487,32.152259788513184,0.013413333352655129,2.522267105344284,,6.5115443320448,1.0,1.0,0.000307120021206225,0.00030226206277666286,2.532837494044162,2.1540007426447074,2.1452762309087126,2.57084962906478
