dataset,target_model,budget,source,family,method,crc,n1,seeds,cjr_mean,cjr_variance,cjr_bias,cjr_mae,cjr_mse,rmttu_mean,rmttu_variance,rmttu_bias,rmttu_mae,rmttu_mse,expected_cost_mean,realized_cost_mean,split_budget_valid_rate,crc_selector_valid_rate,estimator_kind,static_cjr_variance,static_cjr_mse,static_cjr_mae,static_rmttu_variance,static_rmttu_mse,static_rmttu_mae,cjr_variance_ratio_to_static,cjr_mse_ratio_to_static,cjr_mae_ratio_to_static,rmttu_variance_ratio_to_static,rmttu_mse_ratio_to_static,rmttu_mae_ratio_to_static,joint_geometric_mse_ratio,joint_worst_mse_ratio
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_m_metric_unified_aht_v1,Soft-prefix,Soft-prefix,False,200.0,50,80.4699336311288,6.766716185626051,-0.09673303553786866,2.128426013386173,6.640739142077901,35.728370558698344,3.3293820184276814,-0.21163771602237694,1.4440185948924558,3.307584900902296,19.9368502284217,19.911666666666665,0.54,,ordinary_ht,25.1537860984313,26.22155778343945,4.2973334613839755,10.38547634266584,11.226697146620696,2.7343818562515145,0.2690138239685537,0.25325494377271296,0.4952899356106063,0.32058057893308584,0.29461780768691165,0.5280969048236808,0.27315456488989664,0.29461780768691165
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_m_metric_unified_aht_v1,Soft-prefix,Soft-prefix,False,200.0,50,57.04569159190234,13.690689070708999,0.7290249252356793,2.884352375868894,13.94835263090971,71.50137635935832,18.344746605076608,-0.16746057464583117,3.231645782974124,18.00589471703579,19.934250347277843,20.090033333333334,0.52,,ordinary_ht,15.8498407974792,15.553388184796495,3.1133332869410526,15.213509606688776,15.030957116062405,3.172795443957223,0.8637745479996495,0.8968047646714229,0.9264515263969251,1.2058195038054305,1.197920703119717,1.018548418912094,1.0364849223487544,1.197920703119717
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_m_metric_unified_aht_v1,Soft-prefix,Soft-prefix + CRC,True,50.0,50,80.4179626132247,7.105982270080622,-0.1487040534419475,2.1281612336462876,6.985975520189079,35.74319035733108,5.374245110681798,-0.19681791738964727,1.8518814024851105,5.305497501073761,15.7755060730498,15.804673333333334,1.0,1.0,ordinary_ht,25.1537860984313,26.22155778343945,4.2973334613839755,10.38547634266584,11.226697146620696,2.7343818562515145,0.2825014986719547,0.2664210714666677,0.4952283207179607,0.5174769970447295,0.47257866065005133,0.6772577861615134,0.35483082324210424,0.47257866065005133
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_m_metric_unified_aht_v1,Soft-prefix,Soft-prefix + CRC,True,50.0,50,56.54839225261048,9.99971133770519,0.23172558594381684,2.5180497197700022,9.853413858132088,71.97609253909762,13.52756845565628,0.30725560509347344,2.498051353252637,13.35142309340451,18.349197139710842,18.424513333333334,0.88,1.0,ordinary_ht,15.8498407974792,15.553388184796495,3.1133332869410526,15.213509606688776,15.030957116062405,3.172795443957223,0.6309029513593329,0.6335220172646269,0.8087954252543469,0.8891813135417974,0.8882616715829021,0.7873345122233847,0.7501555345660322,0.8882616715829021
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_m_metric_unified_aht_v1,Soft-prefix,Soft-prefix + CRC,True,100.0,50,80.711398077268,7.787297691350897,0.1447314106013337,2.268225206632503,7.652498918738531,35.56511321781071,6.500633524671616,-0.3748950569100107,2.1122121751664116,6.511167157873745,16.899234447837504,16.983053333333334,1.0,1.0,ordinary_ht,25.1537860984313,26.22155778343945,4.2973334613839755,10.38547634266584,11.226697146620696,2.7343818562515145,0.3095874975193713,0.29183998074941075,0.527821549576004,0.6259350375644853,0.579971747063084,0.7724642300186934,0.4114109180589311,0.579971747063084
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_m_metric_unified_aht_v1,Soft-prefix,Soft-prefix + CRC,True,100.0,50,56.64302702701986,11.362861114271631,0.3263603603531953,2.757114490832561,11.242114976796067,71.90318282822346,11.510862398395753,0.23434589421931945,2.511838960561944,11.33556314856529,19.411365655280328,19.59379333333333,0.64,1.0,ordinary_ht,15.8498407974792,15.553388184796495,3.1133332869410526,15.213509606688776,15.030957116062405,3.172795443957223,0.7169069556887164,0.7228081009246129,0.885582826097463,0.7566211016381706,0.7541477938521868,0.7916800830466049,0.7383116785550569,0.7541477938521868
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_m_metric_unified_aht_v1,Soft-prefix,Soft-prefix + CRC,True,200.0,50,80.55980648416835,7.1481217549633955,-0.006860182498325287,2.1336546377035073,7.005206381968034,35.476593870993995,4.722335710197839,-0.4634144037267262,1.7018131845938422,4.84264190557528,18.203826754679554,18.227846666666668,1.0,1.0,ordinary_ht,25.1537860984313,26.22155778343945,4.2973334613839755,10.38547634266584,11.226697146620696,2.7343818562515145,0.2841767727129231,0.2671544703721706,0.4965066492690456,0.45470574043844647,0.4313505425799203,0.6223758326596012,0.3394660892455784,0.4313505425799203
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_m_metric_unified_aht_v1,Soft-prefix,Soft-prefix + CRC,True,200.0,50,56.7270777533006,15.714820038057502,0.4104110866339431,3.103302302472161,15.568960897328402,71.2446971719766,17.567821301060878,-0.42413976202755294,3.387322585517487,17.396359412772448,19.72888520982015,19.844626666666667,0.66,1.0,ordinary_ht,15.8498407974792,15.553388184796495,3.1133332869410526,15.213509606688776,15.030957116062405,3.172795443957223,0.9914812545345457,1.0010012424525694,0.9967780563324309,1.1547513857904954,1.1573687076907646,1.0676145516941042,1.0763491600657196,1.1573687076907646
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llama_guard_20_m_metric_unified_aht_v1,Static,Static,False,,50,79.31333215147258,25.1537860984313,-1.2533345151940802,4.2973334613839755,26.22155778343945,34.91583527624431,10.38547634266584,-1.0241729984764159,2.7343818562515145,11.226697146620696,6.782929434406856,6.748713333333334,1.0,,ordinary_ht,25.1537860984313,26.22155778343945,4.2973334613839755,10.38547634266584,11.226697146620696,2.7343818562515145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red_team,llama_31_8B_instruct,20.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_llama_31_8B_instruct_judge_llm-judge_qwen25_14b_instruct_20_m_metric_unified_aht_v1,Static,Static,False,,50,56.459999158680446,15.8498407974792,0.14333249201378195,3.1133332869410526,15.553388184796495,71.31995629322938,15.213509606688776,-0.34888064077476033,3.172795443957223,15.030957116062405,12.767386856915552,12.5723,1.0,,ordinary_ht,15.8498407974792,15.553388184796495,3.1133332869410526,15.213509606688776,15.030957116062405,3.172795443957223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Endpoint/block,Endpoint/block,False,,50,79.87734596644894,3.2594762227959606,0.2606792997822632,1.4306053383983184,3.262240395675014,34.73189447527386,8.791135690474201,-0.1077538395680893,2.351561212718849,8.626923866606381,8.693871112636621,8.734713333333334,1.0,,terminal_residual,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.0656046356397369,0.06138716599229719,0.24457579265498017,0.47303638488653227,0.4699327780930211,0.6743792653075867,0.1698465232320569,0.4699327780930211
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Endpoint/block,Endpoint/block,False,,50,59.629691325465785,8.020312287290272,1.0630246587991048,2.523641127789746,8.989927466759422,69.96778110825318,13.783939822931718,0.5878721725673437,2.965880139341972,13.853854717752133,9.882808840103342,9.945313333333333,0.9,,terminal_residual,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,0.22238416168939576,0.2479797529022925,0.5218447368027578,0.48513849615833077,0.49672636642164236,0.6846795205515628,0.3509673511956525,0.49672636642164236
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Endpoint/block,Endpoint/block + CRC,True,50.0,50,79.71486491060843,12.859905564853428,0.09819824394174731,2.900186584878856,12.612350348669604,33.45414384348917,43.97603983509317,-1.3855044713527798,5.329048078766631,45.01614167852986,2.335220512501873,2.2732733333333335,1.0,1.0,terminal_residual,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.258835886895944,0.23733273778144895,0.49581489304256604,2.366277536559843,2.4521556982677133,1.5282611010547906,0.7628740560120373,2.4521556982677133
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Endpoint/block,Endpoint/block + CRC,True,50.0,50,60.113107848307884,67.2865719734985,1.546441181641216,6.242893188955231,68.33232086230439,71.95986749163143,182.85729743826792,2.5799585559455944,10.47173518367854,185.8563376398995,2.252336657018582,2.2157799999999996,1.0,1.0,terminal_residual,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,1.8656964174564807,1.884890852048503,1.2909208513063561,6.435831513366971,6.663830764300132,2.41742157068245,3.544092781972377,6.663830764300132
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Endpoint/block,Endpoint/block + CRC,True,100.0,50,79.47904389725075,5.010709304607623,-0.13762276941593057,1.7511861723386293,4.929435145177179,34.28407315000468,15.99228782703615,-0.5555751648372683,3.277842727223095,15.981105834279388,6.0317903648087245,6.0998199999999985,1.0,1.0,terminal_residual,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.10085232588180791,0.092759581392726,0.2993821808785335,0.8605184001383578,0.870535729516733,0.940017703227364,0.28416637707051745,0.870535729516733
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Endpoint/block,Endpoint/block + CRC,True,100.0,50,59.578024614623864,23.264817517622653,1.0113579479571977,3.6649628298775663,23.822366066166392,70.80802818239619,39.513097592066295,1.4281192467103627,5.069232116974722,40.76236022304955,6.039136863064447,5.9894,1.0,1.0,terminal_residual,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,0.6450779913784714,0.657120368599075,0.7578500533569882,1.3906999733473346,1.4615238497066325,1.170242643785628,0.9799985157313053,1.4615238497066325
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Endpoint/block,Endpoint/block + CRC,True,200.0,50,79.57080151201036,4.49227116059597,-0.045865154656324875,1.67584895407342,4.404529349795701,34.43461825434841,13.92289927142196,-0.4050300604935437,2.820826825971425,13.808490635896923,7.9530567761650515,8.019153333333332,1.0,1.0,terminal_residual,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.09041753721798675,0.08288217345120175,0.2865025561636811,0.7491680449920938,0.752187276268516,0.8089549666704677,0.2496856349481767,0.752187276268516
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Information-gain,Information-gain,False,50.0,50,79.74184686941994,5.965614342857236,0.12518020275326477,1.8070201082705217,5.86197213916144,34.85098323855274,20.000859982975268,0.011334923710787308,3.289307535622579,19.600971263811296,9.839281238060142,9.860726666666668,0.68,,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.1200720387506373,0.11030758408423964,0.3089275312075618,1.0762129984206839,1.0677199685254382,0.94330557386561,0.34318742722678736,1.0677199685254382
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Information-gain,Information-gain,False,50.0,50,59.47815781600616,14.166701463165992,0.9114911493394874,3.098449417330643,14.714183549226885,70.03646435394143,34.83300843115751,0.6565554182555862,4.300108718647909,34.56741327977513,10.049408015598653,10.061266666666667,0.6,,sequential,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,0.39280889770122784,0.4058786474293481,0.64070501264167,1.225979911697553,1.239405634379566,0.9926889279000541,0.709258967161002,1.239405634379566
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Information-gain,Information-gain,False,100.0,50,79.71917663907519,3.893263540601978,0.10250997240849671,1.556914868994958,3.8259065642331302,34.75017879548613,13.095290404435433,-0.08946951935582305,2.687646851326585,12.841389391240485,9.923956316782501,9.951813333333332,0.62,,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.07836109809433439,0.07199394674928661,0.2661696262136736,0.7046357888282456,0.6995065546548921,0.7707616961874816,0.22441086793335396,0.6995065546548921
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Information-gain,Information-gain,False,100.0,50,58.58443556386964,13.082306731886064,0.017768897202959835,2.8953819995582326,12.82097633095615,69.41512853717106,30.410575428659797,0.03521960148522311,4.3953261394561105,29.803604340415387,9.994644688374205,10.075426666666667,0.54,,sequential,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,0.3627412139729725,0.3536560839086165,0.5987142311419765,1.0703282965749048,1.0686005008636972,1.014670065020983,0.6147495981277591,1.0686005008636972
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Information-gain,Information-gain,False,200.0,50,79.54538480332867,6.803864789037731,-0.07128186333800045,2.160392409223568,6.6728685972979145,34.82801804046006,17.444298230735317,-0.011630274381896441,3.224791913807268,17.095547529402808,10.069898660839431,10.134979999999999,0.56,,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.1369438032114148,0.12556661758286983,0.3693399372626565,0.9386486641186694,0.931242499381628,0.924803823876985,0.3419546326587326,0.931242499381628
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Information-gain,Information-gain + CRC,True,50.0,50,78.84604079543705,7.540844773308581,-0.7706258712296332,2.2092370830826256,7.983892111250835,33.5638614961373,21.01351870895811,-1.2757868187046508,3.944973870076442,22.22088034155947,7.969687772556389,7.974706666666666,1.0,1.0,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.15177726111600856,0.15023678541523766,0.377690405770923,1.1307024796127194,1.2104337759374932,1.13133715838247,0.42644071036297304,1.2104337759374932
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Information-gain,Information-gain + CRC,True,50.0,50,59.085691044017466,19.14826772852296,0.519024377350801,3.295222902987242,19.03468867823689,69.18932079593564,48.20023000959492,-0.19058813975019917,5.559155337208044,47.27254924841648,9.409266865806973,9.380886666666667,0.78,1.0,sequential,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,0.5309358680907899,0.5250562268109972,0.6813943193348776,1.6964516242618801,1.6949449880952752,1.2833424252254981,0.9433670654106575,1.6949449880952752
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Information-gain,Information-gain + CRC,True,100.0,50,79.34834839775353,6.465478136104643,-0.268318268913151,2.0365236845244423,6.408163266815101,33.91989841765237,17.229562560803927,-0.9197498971895751,3.398722646341885,17.730911182968082,8.79363476182314,8.8197,0.98,1.0,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.13013297485937286,0.12058552848749306,0.3481633830339632,0.9270940949950692,0.9658525424787991,0.9746835714194656,0.34127384792244897,0.9658525424787991
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Information-gain,Information-gain + CRC,True,100.0,50,59.77792260139957,18.55336909527849,1.2112559347328975,3.5501174031905705,19.649442652798587,69.50431686319538,55.38882750912689,0.12440792750955368,5.610915327115361,54.29652829137159,9.718001583678177,9.756086666666668,0.78,1.0,sequential,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,0.5144407455687046,0.5420137094237534,0.734102032767799,1.9494609543380705,1.946787934257985,1.295291325183862,1.0272223467723902,1.946787934257985
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Information-gain,Information-gain + CRC,True,200.0,50,79.71071685874813,5.58456033489376,0.09405019208146115,1.7892118876838068,5.481714566826445,35.02532753074914,16.88769677709154,0.18567921590718867,3.0903510599392154,16.584419612769622,9.926334499684,9.998986666666665,0.5,1.0,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.11240242938927145,0.10315209218863816,0.3058830439902508,0.9086988659669316,0.9033999258828522,0.8862489592328123,0.30526642861257586,0.9033999258828522
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Oracle,Oracle,False,,50,79.62466666666667,0.20647664399092933,0.007999999999993007,0.35466666666666724,0.2024111111111106,34.75276931206221,0.5828649616974451,-0.08687900277973569,0.6289767896017873,0.5787556235874974,68.42191999999999,68.42191999999999,1.0,,ordinary_ht,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.004155828750154544,0.0038088684368375674,0.06063369036873275,0.031362993823101155,0.03152644467887488,0.18037757340654487,0.010958105678586615,0.03152644467887488
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Oracle,Oracle,False,,50,58.482000000000006,0.5094426303854883,-0.08466666666666939,0.5726666666666675,0.5064222222222233,69.57131868397136,0.6930511679420068,0.19140974828551946,0.6799295475878327,0.7158278363218926,123.72231999999998,123.72231999999998,1.0,,ordinary_ht,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,0.014125631051380684,0.013969240352076523,0.11841742577880411,0.024392576120855974,0.02566582134458338,0.1569631322844235,0.018934941964419673,0.02566582134458338
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Residual,Residual,False,50.0,50,79.70097032074284,4.816922460623888,0.08430365407616051,1.731368042117289,4.727691117502003,33.86338810779119,23.15563353413075,-0.9762602070507614,3.5909546974188684,23.64560485531893,9.665882689263777,9.640726666666668,0.68,,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.09695190924357208,0.0889632657897221,0.2959940802069321,1.2459661143225658,1.2880425225916567,1.0298117597365288,0.3385091864126965,1.2880425225916567
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Residual,Residual,False,50.0,50,59.423289445840936,22.470685212133727,0.8566227791742711,3.7101392926020424,22.755074093691306,69.98190786178492,58.198506877710535,0.6019989260990869,6.4199970438021365,57.39693944718078,10.008227257383338,10.125106666666667,0.66,,sequential,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,0.6230585935419953,0.627679997629722,0.7671917537439927,2.048350215396368,2.057952371825301,1.4820695009165612,1.1365454411810316,2.057952371825301
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Residual,Residual,False,100.0,50,79.27588123856518,5.337407465238523,-0.3407854281015071,1.9443380447844132,5.346794023940078,34.22577607325243,12.41637549447193,-0.6138722415895191,2.8548075120571785,12.54488711357663,9.853930896906004,9.943906666666667,0.64,,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.10742789579775515,0.10061322663694039,0.3324033580252025,0.6681045070960469,0.6833552426451925,0.8186999267392142,0.2622109377997076,0.6833552426451925
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Residual,Residual,False,100.0,50,59.24513451372125,15.008216810116616,0.678467847054571,3.047526502704896,15.168371093401145,69.3858711130537,31.09943359358522,0.005962177367868549,4.582480777776237,30.477480469272503,9.969858181683916,10.080633333333333,0.62,,sequential,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,0.41614211444852767,0.4184070371624225,0.630175046757267,1.0945732960809478,1.0927621546218067,1.0578750975960538,0.6761799874578773,1.0927621546218067
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Residual,Residual,False,200.0,50,78.74312753128957,4.50538516835235,-0.8735391353770962,1.768715845102252,5.178348086020668,33.406569915784374,12.146702470824318,-1.43307839905758,3.041303389386144,13.957482119253257,10.040480579811518,10.133486666666666,0.6,,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.09068148750994377,0.09744349740254794,0.30237904765658247,0.6535938503732854,0.7603032609194139,0.8721830987084392,0.2721885538198652,0.7603032609194139
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Residual,Residual + CRC,True,50.0,50,79.16942390040381,8.500192239124713,-0.4472427662628544,2.2616313709854623,8.53021448631667,33.686285092074435,21.757130053177463,-1.153363222767515,3.7515896810486318,22.65223417574658,7.8529408163952485,7.899686666666667,1.0,1.0,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.17108638830233447,0.16051719956495364,0.38664771506544604,1.1707149688308403,1.2339308310610788,1.075878560658835,0.4450473249653123,1.2339308310610788
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Residual,Residual + CRC,True,50.0,50,59.709347536811144,24.701496510515142,1.142680870144478,3.916454269314439,25.51318615129898,69.9350572405278,63.39745548693396,0.5551483048419757,6.618149114426744,62.43769601756419,9.391129610024956,9.495353333333332,0.82,1.0,sequential,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,0.6849136788189046,0.7037602495618246,0.8098540734911915,2.2313320146702598,2.2386873907954468,1.5278133133221619,1.255188908824928,2.2386873907954468
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Residual,Residual + CRC,True,100.0,50,79.52443588343407,5.928177745997054,-0.09223078323260353,1.902617408763853,5.818120708452813,33.69430733658083,20.711301759956015,-1.1453409782611228,3.755972608846713,21.60888168124104,8.842026250320368,8.863973333333334,1.0,1.0,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.11931853906887026,0.10948241036023111,0.32527081255586815,1.1144406884129436,1.1770964896602956,1.0771354939729156,0.3589865748389151,1.1770964896602956
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_m_metric_unified_aht_v1,Residual,Residual + CRC,True,100.0,50,59.26026066116865,23.8481151608782,0.6935939945019804,4.04366598312518,23.85222548686984,70.04078356811279,67.22985156710126,0.6608746324269549,6.856913243277763,66.32200981554467,9.721264966754662,9.87018,0.8,1.0,sequential,36.065123641728825,36.25266725022337,4.835999962846438,28.41238106660817,27.89031477743703,4.331778664787175,0.6612514460725418,0.6579440161529874,0.8361592254324801,2.3662167352145493,2.3779584542085725,1.5829325027655008,1.2508251418991136,2.3779584542085725
red_team,mini_phi_4_instruct,10.0,dataset_red_team_attack_default_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llama_guard_10_m_metric_unified_aht_v1,Residual,Residual + CRC,True,200.0,50,78.90575590325719,5.680656539094774,-0.7109107634094832,1.9699257308674973,6.072437521844333,33.46844299081122,16.254336404866773,-1.3712053240307314,3.4916545247252055,17.80945371741966,9.940166158351476,10.042906666666667,0.5,1.0,sequential,49.68362663722634,53.142058978327114,5.8493333410819375,18.584480964573032,18.35778279100744,3.4870010596282106,0.11433659182275638,0.1142680136710708,0.3367778199665955,0.874618798117196,0.9701309749750183,1.0013345178327795,0.33294885419711934,0.9701309749750183
