dataset,model,budget,target,n1,crc,method,seeds,coverage_mean,coverage_var,mean_A_weight,mean_A_weight_minus1,cond_var,seq_path_var,expected_cost,realized_cost,pi_min,focus_lift,target_rate,soft_proxy,static_coverage_var,static_mean_A_weight,static_cond_var,static_expected_cost,coverage_var_ratio,mean_A_weight_ratio,cond_var_ratio
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,100,50,Oracle,50,0.6995599973201752,0.00010800655294330094,0.6219733333333334,0.0,,,49.876173333333334,,,,,,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.17851404688954334,0.23066894686809591,
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,100,50,Residual + sequential AHT,50,0.701726666688919,0.0003354499231514774,2.570645736045806,1.0445378151030995,2.3590975233649143,0.7077292570094742,19.50392530301855,,0.005,2.2479762245103756,,7.931116539257424,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.5544341679156489,0.9533658646211745,0.442456977418889
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,100,50,Residual + sequential AHT + CRC,50,0.6996266639232636,0.0003281253459088224,3.4043776667914774,1.4248522803577766,3.1755661256667707,0.9526698377000312,16.156719705785363,,0.005,2.2136854560819215,,15.736343564546857,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.54232805129856,1.262568938336138,0.5955885145232263
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,100,50,Soft-prefix DAPRO,50,0.6969466662406921,0.00025506749936283194,1.6371268496366467,0.628930711577556,4.448022832122155,1.3344068496366464,19.533456828482517,,0.005,2.4925066608113666,,0.8114987771365492,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.4215774904431789,0.6071551721861101,0.8342422126677586
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,100,50,Soft-prefix DAPRO + CRC,50,0.7043333327770234,0.0006976644745870916,2.3507283095619163,0.9831784654582664,6.851805476317498,2.0555416428952498,16.284530718725247,,0.005,2.457768744944174,,1.5551405505785683,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,1.1531051157144943,0.8718059030499697,1.2850800405188199
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,200,100,Endpoint/block + terminal residual AHT,50,0.7021600008010864,0.0002069805899567453,0.7340436856842446,0.27566401310826216,0.9188800436942073,0.27566401310826216,18.65723512070821,,0.005,,,,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.342099083193225,0.2722320634303083,0.172339160512351
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.701362220843633,0.0002608648048365435,0.9551577337404967,0.4203800068696976,1.4012666895656587,0.4203800068696976,15.683098461396296,,0.005,,,,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.43115932073925767,0.35423581161277684,0.2628124602236251
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,200,100,Information-gain + sequential AHT,50,0.70117999792099,0.00019372890385735582,1.4922772700893276,0.5446209144757248,1.2026628023421269,0.36079884070263807,20.175341905104172,,0.005,2.308271632358557,,0.14518086671403022,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.32019659626769775,0.5534353450202082,0.22556360773904166
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,200,100,Information-gain + sequential AHT + CRC,50,0.6996266627311707,0.0002166377344410331,1.7297348760162388,0.6559556722512638,1.4829383117285235,0.44488149351855705,18.572067851746194,,0.005,2.2768622856338765,,0.2170787884652824,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.3580604845740491,0.6415003679873985,0.2781302581209904
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,200,100,Oracle,50,0.6995599973201752,0.00010800655294330094,0.6219733333333334,0.0,,,49.876173333333334,,,,,,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.17851404688954334,0.23066894686809591,
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,200,100,Residual + sequential AHT,50,0.7002266621589661,0.00025671382405209077,2.3344465967589456,0.9375691518414707,2.171756218181584,0.6515268654544752,19.922529142420945,,0.005,2.2579506493348696,,6.292235266834288,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.4242985483305466,0.8657675645164795,0.40732046151983686
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,200,100,Residual + sequential AHT + CRC,50,0.7011799967288971,0.0003007082724597098,2.6504519163826523,1.0922457098120792,2.5277364544584993,0.7583209363375498,18.4576863083468,,0.005,2.246359370223874,,9.307842272402503,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.49701290511628843,0.9829632871878424,0.47408579775709686
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,200,100,Soft-prefix DAPRO,50,0.6992533314228058,0.0005668960215661714,1.3803352521149719,0.5275629724030027,3.597473062605462,1.0792419187816387,19.8745512933567,,0.005,2.498254413657706,,0.5556792897052614,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.936970028369338,0.5119198233529865,0.6747186336561094
red_team_llama_guard,qwen25_14b_instruct,20.0,0.7,200,100,Soft-prefix DAPRO + CRC,50,0.6988866627216339,0.00025843353710893456,1.725419382153615,0.684610037754277,4.749420162734273,1.4248260488202817,18.42730973404213,,0.005,2.489519036337912,,0.9324294858209852,0.0006050311156193252,2.69638953044251,5.331812229805739,5.397832509489407,0.42714090306644054,0.6398998967595209,0.8907703343685295
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,50,25,Endpoint/block + terminal residual AHT,50,0.7988400006294251,0.00018816433901934986,0.49520209599081466,0.21330819165109854,0.7110273055036619,0.21330819165109854,18.514151698652885,,0.005,,,,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.4023848208436868,0.27176365617072223,0.17331260164765067
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.7992955565452575,0.00020433635030002228,0.6373630365679066,0.31997743776301524,1.0665914592100507,0.31997743776301524,15.6784067236422,,0.005,,,,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.4369682700549971,0.34978064618082894,0.25998121205755287
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,50,25,Information-gain + sequential AHT,50,0.8002666711807251,0.00020875273797542487,1.3937874086514503,0.68265533493262,1.4455327899211283,0.43365983697633853,19.707371165423574,,0.005,2.8388784307983337,,0.1951170249177977,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.44641260670669597,0.76490137090789,0.3523479993651627
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,50,25,Information-gain + sequential AHT + CRC,50,0.7974200034141541,0.0002992916931662518,2.1166485095272174,1.1207596323831714,2.632435116167404,0.7897305348502214,12.62964394741416,,0.005,2.808127145811153,,0.4672749821914682,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.6400279402693911,1.1616027929496004,0.6416549338121849
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,50,25,Oracle,50,0.7995399975776672,0.00010721036904928458,0.6636266666666667,0.0,,,49.876173333333334,,,,,,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.22926674292967725,0.3641939537934988,
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,50,25,Residual + sequential AHT,50,0.7972733318805695,0.0002617310465182993,2.8055700076661485,1.4725486189534271,3.0185439618408365,0.9055631885522512,19.173790822892034,,0.005,2.7854613125848595,,22.029656876594622,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.5597054192700474,1.5396783840357902,0.7357687998267006
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,50,25,Residual + sequential AHT + CRC,50,0.7984800004959106,0.0006614111518510237,3.8880162139547796,2.139320750285295,4.827741746966736,1.4483225240900208,12.892444262640447,,0.005,2.799314382050724,,47.03464789541044,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,1.4144115151076637,2.1337177489955512,1.1767599862526936
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,50,25,Soft-prefix DAPRO,50,0.8003600025177002,0.0005813735312581948,1.6061893738112036,0.8185882696776038,4.690986801592901,1.4072960404778703,18.827739531957054,,0.005,3.089016599655723,,0.8860690245495713,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,1.2432530278467564,0.881466173635889,1.1434260268006968
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,50,25,Soft-prefix DAPRO + CRC,50,0.7944200003147125,0.0007467791629681614,2.524602409243135,1.3332947521265979,7.729074697477116,2.3187224092431347,12.621039698036332,,0.005,3.0379512389226306,,1.7133442683833329,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,1.5969689116801293,1.3854852123365295,1.8839586521925613
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,100,50,Endpoint/block + terminal residual AHT,50,0.7988400006294251,0.00018816433901934986,0.49520209599081466,0.21330819165109854,0.7110273055036619,0.21330819165109854,18.514151698652885,,0.005,,,,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.4023848208436868,0.27176365617072223,0.17331260164765067
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.7992955565452575,0.00020433635030002228,0.6373630365679066,0.31997743776301524,1.0665914592100507,0.31997743776301524,15.6784067236422,,0.005,,,,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.4369682700549971,0.34978064618082894,0.25998121205755287
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,100,50,Information-gain + sequential AHT,50,0.7998400020599366,0.00029628680718274706,1.22817761496754,0.5912119963013679,1.2529219089627714,0.37587657268883135,19.627608378100046,,0.005,2.9388678001024373,,0.16506061193537522,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.6336020653430912,0.6740158044016181,0.3053991795010754
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,100,50,Information-gain + sequential AHT + CRC,50,0.7988733351230621,0.0002592647112704501,1.642390076772024,0.8366596677672261,1.8438208474297486,0.5531462542289245,16.271402910993427,,0.005,2.8387401432150083,,0.27660540321290045,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.5544312218742048,0.9013328815360214,0.44943054305609914
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,100,50,Oracle,50,0.7995399975776672,0.00010721036904928458,0.6636266666666667,0.0,,,49.876173333333334,,,,,,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.22926674292967725,0.3641939537934988,
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,100,50,Residual + sequential AHT,50,0.7972733318805695,0.000379513349854808,2.3373643301661025,1.218918089741018,2.6235975674310557,0.7870792702293167,19.330265971043243,,0.005,2.8529479871928425,,18.415179230773916,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.8115799842041823,1.2827301849319181,0.6395007850870532
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,100,50,Residual + sequential AHT + CRC,50,0.7996800005435943,0.0003035326684753067,2.915752672035307,1.5624814968445733,3.3411976673645585,1.0023593002093676,16.200842904872065,,0.005,2.7858978079421344,,26.51172658102978,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.6490971618808309,1.6001459062010224,0.8144155025661403
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,100,50,Soft-prefix DAPRO,50,0.7995266675949096,0.00043746526178470676,1.2422068337571954,0.6114512817634049,3.475245001412874,1.042573500423862,19.162618281634337,,0.005,3.180316212851537,,0.6447198900668552,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.9355087255426962,0.6817149474835296,0.8470894829154443
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,100,50,Soft-prefix DAPRO + CRC,50,0.7984266698360443,0.0005051202035135241,1.78510165808262,0.9275088715183201,5.282583304719846,1.5847749914159537,16.170480885765077,,0.005,3.0889376258582235,,1.0445168752507907,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,1.0801871579630962,0.9796520595622635,1.287627421443276
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,200,100,Endpoint/block + terminal residual AHT,50,0.7988400006294251,0.00018816433901934986,0.49520209599081466,0.21330819165109854,0.7110273055036619,0.21330819165109854,18.514151698652885,,0.005,,,,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.4023848208436868,0.27176365617072223,0.17331260164765067
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.7992955565452575,0.00020433635030002228,0.6373630365679066,0.31997743776301524,1.0665914592100507,0.31997743776301524,15.6784067236422,,0.005,,,,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.4369682700549971,0.34978064618082894,0.25998121205755287
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,200,100,Information-gain + sequential AHT,50,0.7982199954986572,0.00020005265931238676,1.0708966137492515,0.5028192833939124,1.0998034872855604,0.3299410461856681,20.065643361284874,,0.005,2.9649139106878426,,0.13260973713332727,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.4278077020132909,0.5877010244696956,0.2680766296979261
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,200,100,Information-gain + sequential AHT + CRC,50,0.7976200032234192,0.0003253788093246955,1.3491679737148456,0.661917894809517,1.439259240606465,0.4317777721819395,18.463801395026934,,0.005,2.9358919482594548,,0.20550052103499467,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.6958145979137196,0.7404145182212482,0.3508188244025796
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,200,100,Oracle,50,0.7995399975776672,0.00010721036904928458,0.6636266666666667,0.0,,,49.876173333333334,,,,,,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.22926674292967725,0.3641939537934988,
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,200,100,Residual + sequential AHT,50,0.7978066718578338,0.00021366023251786576,1.719463170853701,0.8804344327845206,2.042347331287469,0.6127041993862407,19.79903494565782,,0.005,2.844715141613715,,10.084517669855995,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.45690716334023734,0.9436300890995675,0.497821288597115
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,200,100,Residual + sequential AHT + CRC,50,0.7984399974346161,0.00043107698547440517,2.3446051953559284,1.23664093381624,2.703959509574764,0.8111878528724291,18.31684338346977,,0.005,2.850344908964435,,20.70801833672056,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.9218475534416619,1.2867039241663798,0.6590889741180191
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,200,100,Soft-prefix DAPRO,50,0.7975666725635528,0.00020983784752722293,0.9116593467753686,0.42661237147000064,2.36537560036234,0.709612680108702,19.78872787423285,,0.005,3.2076091972806036,,0.3154914080937998,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,0.4487330868511889,0.5003126587462627,0.5765592910419661
red_team_llama_guard,qwen25_14b_instruct,20.0,0.8,200,100,Soft-prefix DAPRO + CRC,50,0.8032799971103668,0.0006963145329274326,1.2854993336617286,0.649066709284373,3.632131112205762,1.0896393336617287,18.304241200340456,,0.005,3.176277232154197,,0.7158769428098978,0.0004676228557151401,1.822179252989326,4.102571300321255,5.397832509489407,1.4890515388999799,0.7054735869442252,0.885330405329298
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,50,25,Endpoint/block + terminal residual AHT,50,0.8996199989318847,0.00011323819808268348,0.25349925927865563,0.1274323015413305,0.42477433847110185,0.1274323015413305,18.27880134452559,,0.005,,,,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.4105896782717472,0.28041383586903296,0.1836015776553888
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.8996000031630198,0.00011113047663756079,0.32180606877215967,0.1855987513598339,0.6186625045327797,0.1855987513598339,15.684997066928133,,0.005,,,,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.40294730419045455,0.35597293028434945,0.26740648288050956
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,50,25,Information-gain + sequential AHT,50,0.8985000026226043,0.0001266269684544191,0.5677662260863601,0.34696449860086154,0.6424660872009504,0.1927398261602851,19.778368552838376,,0.005,4.14680856635954,,0.09810494240792618,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.45913593750638515,0.6280472210719634,0.27769518192823683
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,50,25,Information-gain + sequential AHT + CRC,50,0.8999933338165284,0.00018746706046461332,0.9455534011418846,0.6461490750859727,1.3278028748478314,0.3983408624543494,12.223323971816885,,0.005,4.100404942280373,,0.24492234833186366,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.6797356488003532,1.0459448954118948,0.5739205045080844
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,50,25,Oracle,50,0.8991866672039032,7.118892213779449e-05,0.6770133333333334,0.0,,,49.876173333333334,,,,,,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.25812347010084846,0.7488933351311962,
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,50,25,Residual + sequential AHT,50,0.8983866655826569,0.000157888283810512,1.589277413340416,1.0986544061920653,1.8715522703352356,0.5614656811005707,19.279024263354234,,0.005,4.099489983921524,,23.352104510752596,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.5724861464618264,1.7580145086140861,0.8089470534751972
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,50,25,Residual + sequential AHT + CRC,50,0.8996799993515014,0.00030570952196659455,2.1290169793715474,1.5368057370618473,2.993182039621953,0.8979546118865859,12.380669968857763,,0.005,4.185763443096881,,42.12776334163677,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,1.108470254685804,2.355059417193905,1.2937526938712471
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,50,25,Soft-prefix DAPRO,50,0.896746666431427,0.0003256578228447429,0.7848107093242578,0.5085024403407822,2.2747023644141926,0.6824107093242577,18.450159815253116,,0.005,4.4464263595634455,,0.5876225166942273,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,1.1808006747941002,0.8681357967630225,0.9832019144708799
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,50,25,Soft-prefix DAPRO + CRC,50,0.8945200037956238,0.0003239462588883396,1.2803623220045566,0.8748234786401043,3.9204521844596325,1.1761356553378899,12.397194003671958,,0.005,4.2876266429626035,,1.0104034465887113,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,1.174594725687704,1.4163012193294786,1.694549649068015
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,100,50,Endpoint/block + terminal residual AHT,50,0.8996199989318847,0.00011323819808268348,0.25349925927865563,0.1274323015413305,0.42477433847110185,0.1274323015413305,18.27880134452559,,0.005,,,,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.4105896782717472,0.28041383586903296,0.1836015776553888
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.8996000031630198,0.00011113047663756079,0.32180606877215967,0.1855987513598339,0.6186625045327797,0.1855987513598339,15.684997066928133,,0.005,,,,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.40294730419045455,0.35597293028434945,0.26740648288050956
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,100,50,Information-gain + sequential AHT,50,0.8999466705322265,0.00012200612591813675,0.4753789722039866,0.28350676160297383,0.5537913223746393,0.16613739671239178,19.64048327793979,,0.005,4.383607791244207,,0.07934547393920938,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.4423812532881566,0.5258510082692862,0.23936700330301391
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,100,50,Information-gain + sequential AHT + CRC,50,0.8980599999427795,0.00013540000300338266,0.6877783688265624,0.4382155292191279,0.8630912900024594,0.2589273870007378,16.10083449901299,,0.005,4.142928207797464,,0.14142989416561938,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.49094602892355604,0.7608013182334442,0.3730567224833825
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,100,50,Oracle,50,0.8991866672039032,7.118892213779449e-05,0.6770133333333334,0.0,,,49.876173333333334,,,,,,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.25812347010084846,0.7488933351311962,
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,100,50,Residual + sequential AHT,50,0.8987799978256226,0.00015409352090288414,1.2002346065090053,0.8149842493033241,1.4289557272600006,0.4286867181780002,19.433973386238478,,0.005,4.231456402754459,,17.71042561714594,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.5587267392322729,1.3276661671977033,0.6176421270384447
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,100,50,Residual + sequential AHT + CRC,50,0.8973000037670136,0.00014854075139586435,1.7299850083214199,1.2038395905990165,2.14042935628711,0.6421288068861329,16.02199481595116,,0.005,4.09672807459385,,27.20463747519818,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.538592986805908,1.913661339917675,0.9251646605788482
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,100,50,Soft-prefix DAPRO,50,0.8964799964427947,0.00023337954557039965,0.6116690810075952,0.3822055234369308,1.6965636033586509,0.5089690810075952,19.015351201669024,,0.005,4.691577189654002,,0.41520736211466697,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.8462094430449116,0.6766113391253915,0.7333111394876574
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,100,50,Soft-prefix DAPRO + CRC,50,0.8963733327388763,0.00035684636944247115,0.8932556514601317,0.591273633546029,2.633785504867106,0.7901356514601318,15.684391848518542,,0.005,4.442668086228219,,0.6865222926818559,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,1.2938870319610896,0.9880945780685274,1.1384095744578346
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,200,100,Endpoint/block + terminal residual AHT,50,0.8996199989318847,0.00011323819808268348,0.25349925927865563,0.1274323015413305,0.42477433847110185,0.1274323015413305,18.27880134452559,,0.005,,,,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.4105896782717472,0.28041383586903296,0.1836015776553888
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.8996000031630198,0.00011113047663756079,0.32180606877215967,0.1855987513598339,0.6186625045327797,0.1855987513598339,15.684997066928133,,0.005,,,,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.40294730419045455,0.35597293028434945,0.26740648288050956
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,200,100,Information-gain + sequential AHT,50,0.8992866659164429,9.588213112804657e-05,0.412822235742889,0.23650912996171794,0.47596785613578807,0.14279035684073638,20.08569463232332,,0.005,4.456801675298139,,0.06706918783215468,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.347658423027259,0.4566524848478745,0.2057291163452168
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,200,100,Information-gain + sequential AHT + CRC,50,0.8987333333492279,0.00011764175474544863,0.529579527713815,0.3240982976213846,0.6494327839046476,0.19482983517139427,18.53870459751005,,0.005,4.378001421597478,,0.09930232653954033,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.42655650699235226,0.5858061565406923,0.2807064196372973
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,200,100,Oracle,50,0.8991866672039032,7.118892213779449e-05,0.6770133333333334,0.0,,,49.876173333333334,,,,,,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.25812347010084846,0.7488933351311962,
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,200,100,Residual + sequential AHT,50,0.8948399984836578,0.0001768174570815178,1.0556562097499187,0.6945958494587634,1.2445526229354231,0.37336578688062694,19.86940666453374,,0.005,4.225938598099066,,12.681941274271985,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.6411213181166899,1.16773756253679,0.5379369805354691
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,200,100,Residual + sequential AHT + CRC,50,0.8995866692066192,0.00016747646868964434,1.1964186970469937,0.8156918795358834,1.4512163119048365,0.4353648935714509,18.458172180656316,,0.005,4.2250370611544374,,19.70657237353236,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.6072518863922554,1.323445114194959,0.6272638910909386
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,200,100,Soft-prefix DAPRO,50,0.899079999923706,0.00018317266055948713,0.4743345081098591,0.285592800406229,1.2458928048106417,0.3737678414431925,19.60404902433018,,0.005,4.780757595862317,,0.28951756249323657,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,0.6641646108884949,0.524695651114022,0.5385162516550969
red_team_llama_guard,qwen25_14b_instruct,20.0,0.9,200,100,Soft-prefix DAPRO + CRC,50,0.8969599997997284,0.000288184471941066,0.6486758687613691,0.4129700057758485,1.8217417847601192,0.5465225354280357,18.21122181764815,,0.005,4.685906760459153,,0.45866065854176696,0.0002757940690553288,0.9040183716079269,2.3135658412934914,5.397832509489407,1.044926284775368,0.7175472193198968,0.787417307190878
red_team_qwen_judge,gemma3_4b_it,20.0,0.7,50,25,Endpoint/block + terminal residual AHT,50,0.7003933310508728,0.00042083304621299606,1.564048125615632,0.8646427079145032,2.8821423597150106,0.8646427079145032,18.03507012056599,,0.005,,,,0.000942308259838993,3.00313328858316,6.25961078367984,9.266294804745218,0.44659806578040767,0.5208054306352583,0.4604347553412394
red_team_qwen_judge,gemma3_4b_it,20.0,0.7,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.703975557088852,0.0004228591436875299,1.9886205723329984,1.1643291968910734,3.8810973229702443,1.1643291968910734,15.728690055405117,,0.005,,,,0.000942308259838993,3.00313328858316,6.25961078367984,9.266294804745218,0.4487482087441126,0.6621819217591918,0.6200221478768465
red_team_qwen_judge,gemma3_4b_it,20.0,0.7,50,25,Information-gain + sequential AHT,50,0.703326667547226,0.000546179197303112,6.774000566725156,3.0836085884879285,3.641563955600045,1.0924691866800136,20.308071308580296,,0.005,1.8735659590957974,,1.2604074273808747,0.000942308259838993,3.00313328858316,6.25961078367984,9.266294804745218,0.5796183909036674,2.255644327368847,0.5817556524591577
red_team_qwen_judge,gemma3_4b_it,20.0,0.7,50,25,Information-gain + sequential AHT + CRC,50,0.7047199976444244,0.0007722644716648197,10.95627156997405,5.169842282641963,6.885525936108288,2.0656577808324865,13.210563395359186,,0.005,1.8436288329282489,,2.394373224922306,0.000942308259838993,3.00313328858316,6.25961078367984,9.266294804745218,0.8195454763357081,3.648280151808739,1.099992663131763
red_team_qwen_judge,gemma3_4b_it,20.0,0.7,50,25,Oracle,50,0.7044866585731506,0.0001582549852323713,0.6763666666666667,0.0,,,92.66294666666667,,,,,,0.000942308259838993,3.00313328858316,6.25961078367984,9.266294804745218,0.1679439648119093,0.22522032879392037,
