setup_key,dataset,data_setup,task,seed,n1,budget,projection_margin,cut_quantile,fit_low_share,deploy_low_share,empty_low_cells,empty_high_cells,runtime_seconds,raw_fit_phase2_cost,raw_deploy_phase2_cost,raw_projection_cost_gap,projection_space,projection_raw_base_phase1_expected_cost,projection_pre_intercept_mixed_phase1_expected_cost,projection_raw_phase1_expected_cost,projection_budget_logit_shift,projection_corrected_phase1_expected_cost,projection_budget_boundary,expected_cost_per_sample,exact_target_variance_pp2,fit_soft_surrogate,deploy_soft_surrogate,fit_mean_endpoint_pi,deploy_mean_endpoint_pi,deploy_min_endpoint_pi,estimate,realized_cost_per_sample,observed_phase2_target_events,selected_index,selected_tau,coverage_pct,oracle_selected_index,oracle_selected_tau,oracle_fixed_coverage_pct,selected_exact_variance_pp2,switched_from_oracle
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,metric,1,50,20.0,1.0,0.6,0.5703448275862069,0.6274090971376984,30,0,2.420049599999402,18.8474464802605,26.26593893753597,7.41849245727547,cumulative_probability,18.84744648025748,18.898209247856197,18.84744648025748,-0.008410280715906993,18.847457627042342,,26.313705982221006,1.2803348979834532,0.19079549304674542,0.2931903106531676,0.7831363126855224,0.7427325174096358,0.4457515403182821,0.9478337505887405,25.805666666666667,2119,,,,,,,,
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,metric,1,50,20.0,1.0,0.7,0.6551724137931034,0.7019691925746205,30,0,2.683370200000354,18.84744373519894,26.291817710693213,7.444373975494273,cumulative_probability,18.84744373519592,18.89820651651994,18.84744373519592,-0.008409635338466614,18.847457626808733,,26.339120132179488,1.2796129047361264,0.19082802996539958,0.2925203962037613,0.7834618533885777,0.7429027753228917,0.44570730159285155,0.942272008849791,25.564333333333334,2111,,,,,,,,
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,metric,1,50,20.0,1.0,0.8,0.7372413793103448,0.7753524475862681,30,0,2.2244629999995595,18.847431983555612,26.36673391198801,7.519301928432398,cumulative_probability,18.847431983552596,18.89819482363483,18.847431983552596,-0.008404265463468619,18.84745762700281,,26.412483693058153,1.2672732123441086,0.19094912053847068,0.2905886195474747,0.7838358314133018,0.7436894083248413,0.4456768540336068,0.9495785498916007,25.788666666666668,2127,,,,,,,,
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,metric,1,50,20.0,1.0,0.9,0.8448275862068966,0.8545392992157084,30,0,2.206197199999224,18.84745076926772,26.08398964972373,7.23653888045601,cumulative_probability,18.8474507692647,18.898213515418377,18.8474507692647,-0.008404948239331134,18.847457626841887,,26.13551542231291,1.311578953427292,0.1910267403741464,0.3010150982992597,0.7813328823754496,0.7386515918873945,0.4456644048653791,0.9507861212774839,25.530666666666665,2116,,,,,,,,
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,1,50,20.0,1.0,0.1,0.12392638036809817,0.18422839296625704,1,0,0.06668480000007548,16.3,19.971525423728814,3.671525423728813,cumulative_probability,16.2999999999837,16.299999999983783,16.2999999999837,80.0,16.3,maximum,19.910333333333334,0.0,0.0,0.0,1.0,1.0,1.0,0.09733333333333333,19.910333333333334,2950,285.0,0.00121284081561383,89.46666666666667,285.0,0.00121284081561383,89.46666666666667,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,1,50,20.0,1.0,0.2,0.21104294478527608,0.2664810917238102,1,0,0.06580440000016097,16.3,19.971525423728814,3.671525423728813,cumulative_probability,16.2999999999837,16.299999999983783,16.2999999999837,80.0,16.3,maximum,19.910333333333334,0.0,0.0,0.0,1.0,1.0,1.0,0.09733333333333333,19.910333333333334,2950,285.0,0.00121284081561383,89.46666666666667,285.0,0.00121284081561383,89.46666666666667,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,1,50,20.0,1.0,0.3,0.3079754601226994,0.3552685178898771,1,0,0.06757079999988491,16.3,19.971525423728814,3.671525423728813,cumulative_probability,16.2999999999837,16.299999999983783,16.2999999999837,80.0,16.3,maximum,19.910333333333334,0.0,0.0,0.0,1.0,1.0,1.0,0.09733333333333333,19.910333333333334,2950,285.0,0.00121284081561383,89.46666666666667,285.0,0.00121284081561383,89.46666666666667,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,1,50,20.0,1.0,0.4,0.39386503067484663,0.43791160296014664,1,0,0.06566710000060993,16.3,19.971525423728814,3.671525423728813,cumulative_probability,16.2999999999837,16.299999999983783,16.2999999999837,80.0,16.3,maximum,19.910333333333334,0.0,0.0,0.0,1.0,1.0,1.0,0.09733333333333333,19.910333333333334,2950,285.0,0.00121284081561383,89.46666666666667,285.0,0.00121284081561383,89.46666666666667,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,1,50,20.0,1.0,0.5,0.4834355828220859,0.5288376671871817,1,0,0.06489200000032724,16.3,19.971525423728814,3.671525423728813,cumulative_probability,16.2999999999837,16.299999999983783,16.2999999999837,80.0,16.3,maximum,19.910333333333334,0.0,0.0,0.0,1.0,1.0,1.0,0.09733333333333333,19.910333333333334,2950,285.0,0.00121284081561383,89.46666666666667,285.0,0.00121284081561383,89.46666666666667,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,1,50,20.0,1.0,0.6,0.5877300613496933,0.6288614298323036,1,0,0.06412420000015118,16.3,19.971525423728814,3.671525423728813,cumulative_probability,16.2999999999837,16.299999999983783,16.2999999999837,80.0,16.3,maximum,19.910333333333334,0.0,0.0,0.0,1.0,1.0,1.0,0.09733333333333333,19.910333333333334,2950,285.0,0.00121284081561383,89.46666666666667,285.0,0.00121284081561383,89.46666666666667,0.0,0.0
