dataset,model,budget,target,n1,crc,method,seeds,coverage_mean,coverage_var,mean_A_weight,mean_A_weight_minus1,cond_var,seq_path_var,expected_cost,realized_cost,pi_min,focus_lift,target_rate,soft_proxy
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,50,25,Soft-prefix DAPRO + CRC,50,0.6962933373451233,0.002681844110339389,10.913108850527415,4.176956167942733,35.36507394620249,10.609522183860747,12.163984915772149,,0.005,2.2040266857481456,,6.361535330053781
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,50,25,Static,50,0.693606663942337,0.0007691504511730554,3.057266621109844,1.5665425321268154,5.221808440422718,1.5665425321268154,12.767386856915552,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,100,50,Endpoint/block + terminal residual AHT,50,0.698860000371933,0.00036605930861849514,1.9704336533728684,0.9233316097052952,3.077772032350984,0.9233316097052952,18.21630187146904,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.6985511104265849,0.0004554868907767368,2.6850299752473066,1.3231595639986886,4.410531879995628,1.3231595639986886,15.61344628779363,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,100,50,Information-gain + sequential AHT,50,0.7068733358383179,0.000508443924516476,9.036545922724114,2.795156797935006,5.670873178443798,1.7012619535331392,19.869374208515968,,0.005,2.0782180346046473,,1.3226721216657176
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,100,50,Information-gain + sequential AHT + CRC,50,0.6976133275032044,0.000817679550197794,11.898645657532539,3.7651336259754773,8.073367972107388,2.422010391632216,16.50917137526376,,0.005,2.0490518726906273,,1.877563342070694
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,100,50,Oracle,50,0.7008066594600677,0.00012119761442318514,0.3793133333333333,0.0,,,127.67386666666667,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,100,50,Residual + sequential AHT,50,0.6998800015449524,0.0009424932684901074,13.189446608496532,4.125988901680969,8.838271211816481,2.6514813635449443,19.847449468827687,,0.005,2.0646598263924227,,60.53856480818591
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,100,50,Residual + sequential AHT + CRC,50,0.6980666673183441,0.0009278408934948805,15.498515743579173,5.079312314282454,11.436203823747583,3.4308611471242743,16.512257522843832,,0.005,2.059992627059127,,88.27874287598588
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,100,50,Soft-prefix DAPRO,50,0.697700002193451,0.002187347890064872,6.248807239965033,2.2568207906176583,19.823424133216776,5.947027239965033,19.587973337161454,,0.005,2.261412689416029,,2.1956247431089677
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,100,50,Soft-prefix DAPRO + CRC,50,0.7013800013065338,0.003569179412184653,7.946443088254255,2.923831453365359,25.492588071958625,7.647776421587588,16.577795672096272,,0.005,2.2704709833853203,,3.4385307184941847
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,100,50,Static,50,0.693606663942337,0.0007691504511730554,3.057266621109844,1.5665425321268154,5.221808440422718,1.5665425321268154,12.767386856915552,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,200,100,Endpoint/block + terminal residual AHT,50,0.698860000371933,0.00036605930861849514,1.9704336533728684,0.9233316097052952,3.077772032350984,0.9233316097052952,18.21630187146904,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.6985511104265849,0.0004554868907767368,2.6850299752473066,1.3231595639986886,4.410531879995628,1.3231595639986886,15.61344628779363,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,200,100,Information-gain + sequential AHT,50,0.7016133320331573,0.0005651487910675693,9.514576542344228,3.1203710104118967,6.9741722659905925,2.0922516797971777,20.06523345011209,,0.005,2.1281957147803316,,1.615367123061941
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,200,100,Information-gain + sequential AHT + CRC,50,0.7035333287715911,0.0008051382014196833,11.118366983313638,3.626179278560034,7.944354301564736,2.383306290469421,18.369697007446383,,0.005,2.06510339049935,,2.073821093734149
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,200,100,Oracle,50,0.7008066594600677,0.00012119761442318514,0.3793133333333333,0.0,,,127.67386666666667,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,200,100,Residual + sequential AHT,50,0.7007599973678589,0.0007603719149696698,12.4971086856416,4.139864002175872,9.551607945676542,2.8654823837029624,20.052781439432596,,0.005,2.094288982050669,,70.01292167633098
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,200,100,Residual + sequential AHT + CRC,50,0.7009600031375885,0.0009696398542427047,14.503553895480357,4.7089568166258715,10.456759086314387,3.137027725894316,18.370894117124678,,0.005,2.051898981689199,,91.40183336095832
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,200,100,Soft-prefix DAPRO,50,0.691360000371933,0.0018788515744683632,6.497920462527702,2.49568735424748,20.63084598620345,6.189253795861036,19.975509744844736,,0.005,2.2537322295654163,,2.176217306814388
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,200,100,Soft-prefix DAPRO + CRC,50,0.7009800004959107,0.0018906230168954995,7.444695892219195,2.882868454017252,23.817675196286203,7.145302558885862,18.390684803069487,,0.005,2.2441907180414717,,3.1599718617259662
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.7,200,100,Static,50,0.693606663942337,0.0007691504511730554,3.057266621109844,1.5665425321268154,5.221808440422718,1.5665425321268154,12.767386856915552,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,50,25,Endpoint/block + terminal residual AHT,50,0.7971466660499573,0.0002533340857105336,1.3722705784423894,0.7268537894592338,2.422845964864113,0.7268537894592338,18.772889212437484,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.7986022210121155,0.0003550748993765822,1.9411350068679898,1.0824358020227036,3.608119340075679,1.0824358020227036,15.436067336305557,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,50,25,Information-gain + sequential AHT,50,0.8004800033569336,0.0003258193574088043,6.4609578702591595,2.2628446320352027,3.7380655000553156,1.1214196500165947,18.807830494358775,,0.005,1.843689564413167,,1.1805806655416597
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,50,25,Information-gain + sequential AHT + CRC,50,0.7971333312988281,0.0006678910928197275,10.253783246970315,3.7143905659415837,6.9274389053989305,2.0782316716196796,12.46133388367583,,0.005,1.8074556252292786,,2.281037462892961
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,50,25,Oracle,50,0.7992533314228057,0.00010240165278382848,0.30956666666666666,0.0,,,127.67386666666667,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,50,25,Residual + sequential AHT,50,0.7982466650009156,0.0009474546869671889,10.435220654069791,3.6655215417015823,6.00581658312627,1.8017449749378813,18.70104349349994,,0.005,1.8767285001918435,,46.87391386915337
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,50,25,Residual + sequential AHT + CRC,50,0.7908799982070923,0.0017904159786968704,14.928629450665962,5.317893754395585,9.652186386619679,2.8956559159859037,12.453966991871733,,0.005,1.8408516377767645,,91.23950557960242
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,50,25,Soft-prefix DAPRO,50,0.8007533359527588,0.0014140039371374814,3.6620448522609506,1.5440489155694155,11.54350506309206,3.4630515189276174,18.66014299123541,,0.005,2.052341504685562,,2.2367371888426093
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,50,25,Soft-prefix DAPRO + CRC,50,0.7994799971580505,0.0011371757245373772,5.694365882090544,2.420746643660415,18.31359738474626,5.494079215423878,12.35597469171887,,0.005,2.0135844685641247,,4.201078963590067
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,50,25,Static,50,0.7954733383655548,0.0005132881862267172,2.0386666362881662,1.1361883806113566,3.7872946020378553,1.1361883806113566,12.767386856915552,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,100,50,Endpoint/block + terminal residual AHT,50,0.7971466660499573,0.0002533340857105336,1.3722705784423894,0.7268537894592338,2.422845964864113,0.7268537894592338,18.772889212437484,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.7986022210121155,0.0003550748993765822,1.9411350068679898,1.0824358020227036,3.608119340075679,1.0824358020227036,15.436067336305557,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,100,50,Information-gain + sequential AHT,50,0.799773336648941,0.0003552083734747829,6.112625837236279,2.1802683815947703,3.7280344178064917,1.1184103253419475,19.226776981878903,,0.005,1.865868806800066,,1.204857898105844
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,100,50,Information-gain + sequential AHT + CRC,50,0.8008133327960968,0.0005818738410366066,7.81092748295085,2.804202350734526,4.898032484971232,1.4694097454913697,16.511759683950356,,0.005,1.842204129039734,,1.6366288528609738
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,100,50,Oracle,50,0.7992533314228057,0.00010240165278382848,0.30956666666666666,0.0,,,127.67386666666667,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,100,50,Residual + sequential AHT,50,0.7996933364868164,0.00030690631355765485,8.920549491681788,3.10372630234487,4.758766486626474,1.4276299459879422,19.181533527639576,,0.005,1.8812447617585266,,45.30782134945159
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,100,50,Residual + sequential AHT + CRC,50,0.7956266665458679,0.0013116764157588504,11.736703852730475,4.204151046959998,7.335590403277905,2.2006771209833715,16.491235835577722,,0.005,1.8752883671961866,,63.824910794575835
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,100,50,Soft-prefix DAPRO,50,0.8023866665363312,0.0013968362191073426,2.7733053888635175,1.3033530699585953,8.588240185100615,2.576472055530184,19.095137220360826,,0.005,2.042850479386885,,1.6840313205560755
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,100,50,Soft-prefix DAPRO + CRC,50,0.7990599989891052,0.0015959443426570557,4.483135679808558,1.9553071278417316,14.275807821584081,4.282742346475224,16.463345395207583,,0.005,2.048364424053392,,2.8355307060038326
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,100,50,Static,50,0.7954733383655548,0.0005132881862267172,2.0386666362881662,1.1361883806113566,3.7872946020378553,1.1361883806113566,12.767386856915552,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,200,100,Endpoint/block + terminal residual AHT,50,0.7971466660499573,0.0002533340857105336,1.3722705784423894,0.7268537894592338,2.422845964864113,0.7268537894592338,18.772889212437484,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.7986022210121155,0.0003550748993765822,1.9411350068679898,1.0824358020227036,3.608119340075679,1.0824358020227036,15.436067336305557,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,200,100,Information-gain + sequential AHT,50,0.7992600011825561,0.00041803318519773497,6.663824714643645,2.426919588751557,4.22076350319109,1.266229050957327,19.864935771966906,,0.005,1.5480509425349163,,1.6803807695133506
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,200,100,Information-gain + sequential AHT + CRC,50,0.7982466685771942,0.0005184345318487767,7.634376812441471,2.828051818882404,5.207832048447812,1.5623496145343436,18.337852600660923,,0.005,1.861247569898575,,1.8474464171012714
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,200,100,Oracle,50,0.7992533314228057,0.00010240165278382848,0.30956666666666666,0.0,,,127.67386666666667,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,200,100,Residual + sequential AHT,50,0.8002333331108094,0.00030964735507559005,9.043036173637251,3.128697493922737,4.54172302861846,1.3625169085855378,19.860303007332497,,0.005,1.5359979582486156,,61.70998017518672
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,200,100,Residual + sequential AHT + CRC,50,0.8001399981975555,0.000447968726979862,10.261496846373769,3.7088360504382916,6.321882652086303,1.8965647956258909,18.33658670294516,,0.005,1.8766069259171951,,69.65700210145849
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,200,100,Soft-prefix DAPRO,50,0.8033799982070923,0.0008525261168460637,2.302223137643591,1.1954019772099336,7.020610458811969,2.106183137643591,19.844244602283503,,0.005,1.6722694242412153,,1.8590856176666057
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,200,100,Soft-prefix DAPRO + CRC,50,0.8073200035095215,0.0016104126711372116,3.3427730410294134,1.6514602121364295,10.503043470098044,3.1509130410294133,18.344921134977902,,0.005,2.0358333759961944,,2.3957530735070645
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.8,200,100,Static,50,0.7954733383655548,0.0005132881862267172,2.0386666362881662,1.1361883806113566,3.7872946020378553,1.1361883806113566,12.767386856915552,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,50,25,Endpoint/block + terminal residual AHT,50,0.8964400017261505,0.00022557569590342418,0.6970662422839434,0.40875888195371374,1.362529606512379,0.40875888195371374,18.772889212437484,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.8963777792453765,0.000309346183224334,0.9916045870375811,0.6119443826911577,2.0398146089705254,0.6119443826911577,15.436067336305557,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,50,25,Information-gain + sequential AHT,50,0.8996333336830139,0.0002617244249398475,3.5855202161819677,1.5086995721077585,2.093951474688922,0.6281854424066765,19.71742679846139,,0.005,1.4049287035936533,,0.8542270241719576
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,50,25,Information-gain + sequential AHT + CRC,50,0.9023866665363312,0.0004800559608550602,5.889052368391572,2.590467109557959,4.378605230614504,1.3135815691843513,12.662389889262101,,0.005,1.3779994565300147,,1.7546914005589074
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,50,25,Oracle,50,0.8989333355426788,5.8780076451067065e-05,0.2083533333333333,0.0,,,127.67386666666667,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,50,25,Residual + sequential AHT,50,0.8991000020503997,0.0002570759418700825,6.2481080524654615,2.538618219785349,2.7360490501562573,0.8208147150468773,19.731641999238438,,0.005,1.4024126487963122,,31.317110657792163
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,50,25,Residual + sequential AHT + CRC,50,0.9034133303165436,0.0004009729373633886,9.407997758109797,4.001293218492099,5.706478172960723,1.7119434518882166,12.654713687121237,,0.005,1.3753890740397292,,76.10240677932677
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,50,25,Soft-prefix DAPRO,50,0.9083933353424072,0.0006686017770902584,1.5535737823395777,0.7330745056475724,4.876557052243037,1.4629671156729112,19.638431900485454,,0.005,1.5304049950712835,,1.4043290639398445
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,50,25,Soft-prefix DAPRO + CRC,50,0.9029066693782807,0.0007275784756473485,2.9453663893095188,1.388074433450234,9.496087964365062,2.8488263893095187,12.659902149203742,,0.005,1.5386255268990405,,2.5435227532547473
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,50,25,Static,50,0.8974133360385895,0.0002749685522109878,1.016466651520133,0.6286309293614536,2.095436431204846,0.6286309293614536,12.767386856915552,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,100,50,Endpoint/block + terminal residual AHT,50,0.8964400017261505,0.00022557569590342418,0.6970662422839434,0.40875888195371374,1.362529606512379,0.40875888195371374,18.772889212437484,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.8963777792453765,0.000309346183224334,0.9916045870375811,0.6119443826911577,2.0398146089705254,0.6119443826911577,15.436067336305557,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,100,50,Information-gain + sequential AHT,50,0.9001866698265075,0.0002350483743508594,3.3526680271335643,1.4310495621351587,2.0547285082007596,0.6164185524602279,19.840642110763884,,0.005,1.423788047603041,,0.8802723518484303
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,100,50,Information-gain + sequential AHT + CRC,50,0.8991133320331574,0.00029588028234777807,4.5350849736448655,1.9538103692430935,2.943737386883449,0.8831212160650346,16.420688699071402,,0.005,1.4073328608710616,,1.2273205164383278
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,100,50,Oracle,50,0.8989333355426788,5.8780076451067065e-05,0.2083533333333333,0.0,,,127.67386666666667,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,100,50,Residual + sequential AHT,50,0.899060001373291,0.00024069696901988754,5.563483737780117,2.271149069167198,2.4769155014491653,0.7430746504347496,19.8477013536154,,0.005,1.4185304593185841,,31.577956046170996
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,100,50,Residual + sequential AHT + CRC,50,0.8977600002288818,0.0003718825058149145,7.247493659143153,2.9868300942917365,3.5641572636156416,1.0692471790846925,16.42496653714249,,0.005,1.4048520489979368,,44.96879530897075
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,100,50,Soft-prefix DAPRO,50,0.9074733340740204,0.0005780502103277462,1.2575537355269462,0.6397055046937633,3.887823562867599,1.1663470688602795,19.809967305930932,,0.005,1.5392916271916448,,1.1621682473398947
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,100,50,Soft-prefix DAPRO + CRC,50,0.902106671333313,0.00047868229915819634,2.0976094478794782,1.025017881581096,6.668809270709372,2.000642781212812,16.448105492771617,,0.005,1.5308513515859072,,1.8547889233829835
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,100,50,Static,50,0.8974133360385895,0.0002749685522109878,1.016466651520133,0.6286309293614536,2.095436431204846,0.6286309293614536,12.767386856915552,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,200,100,Endpoint/block + terminal residual AHT,50,0.8964400017261505,0.00022557569590342418,0.6970662422839434,0.40875888195371374,1.362529606512379,0.40875888195371374,18.772889212437484,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.8963777792453765,0.000309346183224334,0.9916045870375811,0.6119443826911577,2.0398146089705254,0.6119443826911577,15.436067336305557,,0.005,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,200,100,Information-gain + sequential AHT,50,0.8976666712760926,0.00042509285762284255,3.634632616182044,1.5792269122584963,2.4409457131217285,0.7322837139365186,19.955865946474567,,0.005,1.43883476384803,,1.110535659315687
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,200,100,Information-gain + sequential AHT + CRC,50,0.8998866653442383,0.00038085088216994724,4.459630627396917,1.9534689180440516,3.048646695029525,0.9145940085088574,18.264451672004135,,0.005,1.4266069977775564,,1.3832059471872034
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,200,100,Oracle,50,0.8989333355426788,5.8780076451067065e-05,0.2083533333333333,0.0,,,127.67386666666667,,,,,
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,200,100,Residual + sequential AHT,50,0.8978133344650269,0.00033293491691538016,5.471934680845459,2.276722655276339,2.766146150212446,0.8298438450637338,19.956774923145577,,0.005,1.4285317890206763,,40.33502413617336
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,200,100,Residual + sequential AHT + CRC,50,0.8983666694164276,0.00027599662439216496,6.613105907138856,2.7740102753358036,3.493579423459372,1.0480738270378116,18.263771163641493,,0.005,1.4214759694937917,,50.168677093475154
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,200,100,Soft-prefix DAPRO,50,0.9036666691303253,0.00042459868336406503,1.1920532570494289,0.6813126867417022,3.655444190164763,1.0966332570494288,19.940294154341345,,0.005,1.5455481453403774,,1.0746601963109164
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,200,100,Soft-prefix DAPRO + CRC,50,0.9050866723060608,0.0005884117786446753,1.7662374617576269,0.948878921075171,5.574413761414312,1.6723241284242933,18.268177569987767,,0.005,1.5393915874242614,,1.690159135865099
red_team_qwen_judge,llama_31_8B_instruct,20.0,0.9,200,100,Static,50,0.8974133360385895,0.0002749685522109878,1.016466651520133,0.6286309293614536,2.095436431204846,0.6286309293614536,12.767386856915552,,,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,50,25,Endpoint/block + terminal residual AHT,50,0.7028199994564056,0.0003690848210494834,1.7263086124989868,0.7791605060240088,2.597201686746696,0.7791605060240088,19.496687003241828,,0.005,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.7031933315594991,0.0005182418979146625,2.496422734226175,1.2028003623115835,4.009334541038612,1.2028003623115835,15.679024660409526,,0.005,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,50,25,Information-gain + sequential AHT,50,0.7022400033473969,0.0005791022368516614,6.925989164310406,2.257861633287929,3.87298903954134,1.161896711862402,20.159909678015097,,0.005,1.8445676099079276,,1.2045997229100238
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,50,25,Information-gain + sequential AHT + CRC,50,0.7023800015449524,0.0007548478693986061,10.774467464873391,3.746291634356715,7.35056167532261,2.205168502596783,12.885561725606864,,0.005,1.8463098577739268,,2.4508461448587573
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,50,25,Oracle,50,0.7023466682434082,0.00016019024815896467,0.3749466666666666,0.0,,,123.72232,,,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,50,25,Residual + sequential AHT,50,0.7054133319854736,0.0006334311709610158,10.27773471872945,3.303381665953782,5.043245305552977,1.5129735916658933,20.151003726837875,,0.005,1.8316555708012512,,58.85253074479928
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,50,25,Residual + sequential AHT + CRC,50,0.7110199999809265,0.0008036478847598713,14.45246453092956,4.960293911244352,8.538775325639756,2.561632597691927,12.872141221320874,,0.005,1.853009688949013,,120.1096855540487
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,50,25,Soft-prefix DAPRO,50,0.6971133303642273,0.0022296535382658007,5.034096232291547,1.7919233240355137,15.764142996527378,4.729242898958214,19.806832330662147,,0.005,2.0837802656998687,,3.273424517827433
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,50,25,Soft-prefix DAPRO + CRC,50,0.7063933348655701,0.00258091484660893,7.758833178147216,2.990049465137466,24.87584392715739,7.462753178147217,12.929498343781683,,0.005,2.07796955999948,,6.101628188019235
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,50,25,Static,50,0.6961200010776519,0.00046519616148556604,3.060399954396487,1.524589267756299,5.08196422585433,1.524589267756299,12.372232184360623,,,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,100,50,Endpoint/block + terminal residual AHT,50,0.7028199994564056,0.0003690848210494834,1.7263086124989868,0.7791605060240088,2.597201686746696,0.7791605060240088,19.496687003241828,,0.005,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.7031933315594991,0.0005182418979146625,2.496422734226175,1.2028003623115835,4.009334541038612,1.2028003623115835,15.679024660409526,,0.005,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,100,50,Information-gain + sequential AHT,50,0.7029400038719177,0.0004615041533581951,6.2155681508106895,2.0671575575723242,3.7038839591628756,1.1111651877488626,20.200980085585535,,0.005,1.8909854729797742,,1.1399341600379196
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,100,50,Information-gain + sequential AHT + CRC,50,0.7056533360481262,0.0006719002000506773,8.270438103369205,2.8138951899262814,5.161195853927872,1.5483587561783616,16.575244750579273,,0.005,1.839619663710956,,1.739198724394969
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,100,50,Oracle,50,0.7023466682434082,0.00016019024815896467,0.3749466666666666,0.0,,,123.72232,,,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,100,50,Residual + sequential AHT,50,0.7057799994945526,0.0004362522111489122,8.81326788909435,2.882406323309665,4.576043797426164,1.372813139227849,20.19118318689597,,0.005,1.8643480000508965,,53.13073577032309
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,100,50,Residual + sequential AHT + CRC,50,0.7062466645240784,0.000590026376365303,11.7452117744804,3.9035015313134545,6.41296100370626,1.9238883011118781,16.59405195648016,,0.005,1.8267570738065748,,82.48165968268448
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,100,50,Soft-prefix DAPRO,50,0.6965466666221619,0.002079899199037299,4.23838032402816,1.5779438358186826,13.109201080093866,3.93276032402816,19.886311956334136,,0.005,2.0825330446222536,,2.294930462239802
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,100,50,Soft-prefix DAPRO + CRC,50,0.6996533346176147,0.0023908841230889976,6.092074955184184,2.270843108825496,19.299138739502833,5.78974162185085,16.584010693596184,,0.005,2.0752683807962695,,4.149029701675982
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,100,50,Static,50,0.6961200010776519,0.00046519616148556604,3.060399954396487,1.524589267756299,5.08196422585433,1.524589267756299,12.372232184360623,,,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,200,100,Endpoint/block + terminal residual AHT,50,0.7028199994564056,0.0003690848210494834,1.7263086124989868,0.7791605060240088,2.597201686746696,0.7791605060240088,19.496687003241828,,0.005,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.7031933315594991,0.0005182418979146625,2.496422734226175,1.2028003623115835,4.009334541038612,1.2028003623115835,15.679024660409526,,0.005,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,200,100,Information-gain + sequential AHT,50,0.7045000004768371,0.0004366044309299363,6.263292181130099,2.1863741084159476,4.257005216665286,1.2771015649995858,20.028868513141948,,0.005,1.871952207086373,,1.4473541271910568
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,200,100,Information-gain + sequential AHT + CRC,50,0.7027400028705597,0.0005205862768448935,7.967167204848766,2.790256438349626,5.468948248386587,1.640684474515976,18.125050131424878,,0.005,1.883459786087743,,1.8702836825552251
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,200,100,Oracle,50,0.7023466682434082,0.00016019024815896467,0.3749466666666666,0.0,,,123.72232,,,,,
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,200,100,Residual + sequential AHT,50,0.7040600013732911,0.0005045200019050611,8.810843942167137,2.948482589993043,5.127722510626223,1.538316753187867,20.01517302932333,,0.005,1.8187927152739762,,65.66100122731436
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,200,100,Residual + sequential AHT + CRC,50,0.7055466675758362,0.00047777216113046835,10.578730302701667,3.5961351749937904,6.303367877358711,1.8910103632076132,18.125801980403494,,0.005,1.8573454774566704,,85.87269960207004
red_team_qwen_judge,mini_phi_4_instruct,20.0,0.7,200,100,Soft-prefix DAPRO,50,0.7083933329582215,0.001464805756614904,3.910863912671264,1.5657940314180467,12.058568597793101,3.6175705793379302,19.922216173722013,,0.005,2.0210151397207903,,2.341157515200363
