setup_key,task,cut_quantile,splits,exact_variance,exact_variance_sd,expected_cost,expected_cost_max,realized_cost,raw_projection_gap,raw_projection_abs_gap,fit_low_share,deploy_low_share,fit_surrogate,deploy_surrogate,estimator_variance,coverage_variance_pp2,coverage_mse_pp2,selected_exact_variance,switch_rate,median_exact_variance,median_expected_cost,median_coverage_variance_pp2,exact_variance_ratio_to_median
red_qwen,metric,0.4,5,10.429340925639604,0.5274861680427867,18.82893792251647,19.429543202352995,19.046266666666668,-0.1933831986302394,0.3675919129679457,0.3985345277788561,0.422649676395786,3.129048389003788,3.127981996308741,0.00013092719220108925,,,,,10.453552300577403,18.847366180612358,,0.9976839093313321
red_qwen,metric,0.5,5,10.453552300577403,0.5073942145265735,18.847366180612358,19.496876969383127,18.8116,-0.17413912510176247,0.39243064051125387,0.49072498959922733,0.5084686366451647,3.1310650636689674,3.1242026527827678,6.089663991870714e-05,,,,,10.453552300577403,18.847366180612358,,1.0
red_qwen,metric,0.6,5,10.428132841870633,0.5807603537927256,18.883292618178427,19.667038518264548,19.06433333333333,-0.1366595503677452,0.4432111231757155,0.5916490542133908,0.601320242040331,3.135916149353762,3.118303289186519,5.8087363709191116e-05,,,,,10.453552300577403,18.847366180612358,,0.9975683425140213
red_qwen,metric,0.7,5,10.463451000221854,0.5959937695045779,18.849649102872952,19.670752874954964,18.866266666666668,-0.17161144858252161,0.46985735887274416,0.6886811728007268,0.692341260502284,3.1420136956573783,3.1326198705002595,0.0001782813942552994,,,,,10.453552300577403,18.847366180612358,,1.0009469220949805
red_qwen,metric,0.8,5,10.520754813306908,0.7072152150305366,18.83545697873234,19.965356577283547,18.69253333333333,-0.1865555376496232,0.5656844948753672,0.7819022367431107,0.7860272928711449,3.1522120208745483,3.149765637336165,0.0003632645365210537,,,,,10.453552300577403,18.847366180612358,,1.006428677142199
red_qwen,metric,0.9,5,10.574028675627005,0.8073196918255039,18.88581057281694,20.454077272741195,18.947266666666668,-0.13437479278926504,0.7165457365724166,0.8810129861412813,0.8758108573128904,3.1693610505006107,3.1606191511156387,7.299132561567302e-05,,,,,10.453552300577403,18.847366180612358,,1.0115249220155476
toxicity_qwen,lpb,0.1,5,0.2911689730089573,0.10080130803234578,19.460048920309504,21.244065524938726,19.326466666666665,0.4432029403628447,0.8685147192367964,0.11257301591867004,0.12009567783743522,0.03864782712401868,0.09214059084377246,2.1519238806593674e-07,0.3103333333333345,0.4851111111111127,0.004821443530195662,0.6,0.24732280168412468,19.414324049775665,0.3103333333333345,1.1772831741605125
toxicity_qwen,lpb,0.2,5,0.2828660879897892,0.09748346009249721,19.396480973198727,21.16443634194762,19.27453333333333,0.375134599047945,0.7679717209553459,0.20539805696853458,0.20137829977702007,0.03855448508352754,0.09141119661073994,2.1326811457370864e-07,0.3103333333333345,0.4851111111111127,0.004807857984301908,0.6,0.24732280168412468,19.414324049775665,0.3103333333333345,1.1437121286983463
toxicity_qwen,lpb,0.3,5,0.26614987038904264,0.0820337416019623,19.401928027028788,21.116273060699243,19.28953333333333,0.38145671180222396,0.7787511389713628,0.3052320166277693,0.3053670418182904,0.0384451866021496,0.08789611584878504,2.1570860306753323e-07,0.3103333333333345,0.4851111111111127,0.004786686895930504,0.6,0.24732280168412468,19.414324049775665,0.3103333333333345,1.0761234652717686
toxicity_qwen,lpb,0.4,5,0.2562021402541962,0.0884928126355392,19.405975768672768,21.109530827663875,19.299,0.3859238228755174,0.7944619351788973,0.39897925753731667,0.410740897072645,0.03882897954536056,0.08494564214957863,2.074497379351319e-07,0.3103333333333345,0.4851111111111127,0.004826370073749737,0.6,0.24732280168412468,19.414324049775665,0.3103333333333345,1.0359018194424792
toxicity_qwen,lpb,0.5,5,0.24732280168412468,0.08732773580364835,19.414324049775665,21.03935451797608,19.349866666666664,0.3952767757945715,0.805926843924231,0.49161171222015937,0.511704344646105,0.03907719497219006,0.08272074884014098,2.0416824602725027e-07,0.3103333333333345,0.4851111111111127,0.004850097155320957,0.6,0.24732280168412468,19.414324049775665,0.3103333333333345,1.0
toxicity_qwen,lpb,0.6,5,0.240161896673172,0.08401458654470931,19.42769798244246,21.07078973382086,19.33353333333333,0.4094107089265897,0.8126233266905623,0.5909613927570155,0.6040112173369088,0.039047604617339284,0.08046687874404398,2.0458445939128864e-07,0.3103333333333345,0.4851111111111127,0.004846427628132667,0.6,0.24732280168412468,19.414324049775665,0.3103333333333345,0.9710463209934908
toxicity_qwen,lpb,0.7,5,0.23596048310650594,0.08190601542048463,19.41242709578669,21.078928283940883,19.3946,0.39249652568616966,0.8137636944246808,0.6906255716206617,0.7077019548711415,0.0390513081305591,0.0788009089272437,2.0494773452106855e-07,0.3103333333333345,0.4851111111111127,0.0048475815937525065,0.6,0.24732280168412468,19.414324049775665,0.3103333333333345,0.9540587503446996
toxicity_qwen,lpb,0.8,5,0.23045732400738853,0.07761621590428729,19.372833844880198,21.11424735752608,19.350533333333335,0.3491608985853504,0.7871360859630954,0.7845425933257976,0.8037531955233455,0.0391316988188935,0.07682315617213203,2.0580697912668406e-07,0.3103333333333345,0.4851111111111127,0.004856124605767923,0.6,0.24732280168412468,19.414324049775665,0.3103333333333345,0.9318078334795982
